country,year,positive,examined,long,lat,utm_x,utm_y
Botswana,2015,0,50,25.93810736,-21.81574413,390.24493617196555,7587.189357767454
Botswana,2015,0,46,25.27502,-24.18285667,324.7815198445212,7324.447722498423
Botswana,2015,0,50,26.3656799,-20.0984406,433.6871053667773,7777.499051547074
Botswana,2015,0,48,25.5936694,-24.771594,357.817034320073,7259.611701626474
Botswana,2015,0,47,24.6390715,-24.9117042,261.5455747196862,7242.758872567996
Botswana,2015,0,34,27.4442033,-20.6167297,546.2826936971562,7720.205812834626
Botswana,2015,0,50,21.8894789,-26.657619,-8.973714541519236,7041.2837868681845
Botswana,2015,0,18,27.75038833,-21.86496333,577.5304455068643,7581.930501276719
Botswana,2015,0,49,26.4549824,-21.8895555,443.6987487868268,7579.297783123253
Botswana,2015,0,49,25.7202076,-24.9835833,370.83240783240694,7236.260693770719
Botswana,2015,0,52,22.0234758,-18.6176681,-25.492985608860735,7934.177112255067
Botswana,2015,0,50,26.4058039,-22.6312003,438.94092693941514,7497.1834760265465
Botswana,2015,0,53,25.354477,-24.982888,333.91297028863744,7235.939556644848
Botswana,2015,0,49,24.59847,-24.76799333,257.1627557246259,7258.608683785848
Botswana,2015,1,16,27.498005,-21.14786833,551.7064068291983,7661.406154043045
Botswana,2015,0,48,27.1337926,-22.5490392,513.7564031448248,7506.393894425618
Botswana,2015,0,20,26.0213,-21.211063330000002,398.42487800304013,7654.1792169759
Botswana,2015,0,42,28.87297667,-22.17904833,693.111365804093,7546.162858145805
Botswana,2015,0,44,24.13166333,-20.21789,200.27605118238117,7761.812414365522
Botswana,2015,0,29,27.83439833,-21.982445,586.1401032864032,7568.88133533697
Botswana,2015,0,50,20.2885819,-23.1379576,-188.19037516923004,7425.320573227633
Botswana,2015,0,49,25.6790852,-25.2117188,366.9286271602393,7210.955118150402
Botswana,2015,0,50,26.7467409,-22.4201558,473.9360266911253,7520.644518942323
Botswana,2015,0,50,22.1963519,-19.6759132,-3.9667600627709763,7817.256587816033
Botswana,2015,0,48,25.4497891,-24.9280845,343.4653368723358,7242.122632675331
Botswana,2015,0,51,21.3028793,-18.9732815,-100.50275748905365,7892.399524520619
Botswana,2015,0,43,26.86384,-24.18802333,486.17120700522895,7324.949674169572
Botswana,2015,0,50,22.5602615,-25.7826757,54.58803294022329,7140.8670046115985
Botswana,2015,0,42,25.7481993,-25.0369685,373.7124832877921,7230.374873780062
Botswana,2015,0,50,26.79156089,-22.2603162,478.52419312909257,7538.344431953107
Botswana,2015,0,47,27.129498,-22.550356,513.314710370795,7506.248522060171
Botswana,2015,2,50,25.6331773,-18.5382107,355.73888300363836,7949.720097751806
Botswana,2015,0,49,24.3205009,-18.038124,216.3180710007125,8003.541477846915
Botswana,2015,0,46,25.6581589,-25.2348921,364.845846676372,7208.36777007163
Botswana,2015,0,49,27.54200833,-21.16490167,556.2688049270541,7659.505969762726
Botswana,2015,0,52,25.09413833,-25.73819333,308.82290951189907,7151.927954380467
Botswana,2015,0,46,25.6916649,-25.1792929,368.16115544235777,7214.5586772457455
Botswana,2015,0,44,25.3357958,-24.9595819,331.9954236017661,7238.497891922801
Botswana,2015,0,47,27.0061312,-22.797594,500.6292676773042,7478.886223640584
Botswana,2015,0,45,27.6464235,-20.5953256,567.3625181083988,7722.504054016181
Botswana,2015,0,52,25.2873417,-24.8501775,326.9503804602307,7250.554591844306
Botswana,2015,0,49,27.83675,-21.96852667,586.3913136052145,7570.420688371517
Botswana,2015,0,49,25.58286167,-21.39341667,353.0968183010352,7633.6480677081545
Botswana,2015,0,41,25.3625473,-24.9826105,334.7273001451604,7235.9801524918175
Botswana,2015,0,46,25.3484738,-24.9912359,333.31820374266175,7235.007592010651
Botswana,2015,0,50,22.6854361,-20.4819025,49.739864338542105,7729.249995159904
Botswana,2015,0,50,22.4171492,-18.8214695,16.732506101252454,7912.681564388095
Botswana,2015,0,40,24.8226989,-24.6611163,279.65557219347073,7270.828059495036
Botswana,2015,0,49,27.38368333,-21.18988833,539.8253228606591,7656.788465279748
Botswana,2015,0,50,25.87148,-24.89108167,386.0163957456522,7246.640027116403
Botswana,2015,0,50,25.7653469,-23.4296352,373.8681366367263,7408.378025180377
Botswana,2015,0,50,26.2195793,-20.562263,418.655779560162,7726.102093711012
Botswana,2015,0,46,27.47567,-21.195645,549.3715329717934,7656.1254455598855
Botswana,2015,0,49,24.2981156,-24.013037,225.14752599335404,7341.6915259533635
Botswana,2015,0,51,25.5378965,-24.6687857,352.0559621945296,7270.938357067796
Botswana,2015,0,42,27.86195,-21.98375333,588.9837700800492,7568.720746790189
Botswana,2015,0,52,22.9756119,-20.3500498,79.70255469214631,7744.642435482208
Botswana,2015,0,50,22.4041198,-26.0321368,39.87485826072784,7112.646665475123
Botswana,2015,0,41,28.39949667,-22.41341167,644.0450143770255,7520.742153105294
Botswana,2015,0,48,21.86846,-24.02608167,-22.299095915340818,7333.345669177615
Botswana,2015,0,50,25.89937833,-24.68963167,388.6547263695088,7268.971435752036
Botswana,2015,0,41,24.40389833,-21.03168167,230.17819562551594,7672.151197676501
Botswana,2015,0,50,27.034821,-20.490646,503.6310401324511,7734.221904666491
Botswana,2015,0,50,23.28273,-25.27469167,125.56158068716375,7199.4445545761155
Botswana,2015,0,33,21.771898,-22.103295,-39.79802983502578,7546.455099448438
Botswana,2015,0,42,20.3951296,-22.1669549,-182.04717062229943,7533.815223279281
Botswana,2015,0,43,27.4422347,-20.5082527,546.110122871457,7732.211478464554
Burkina Faso,2000,3,43,-3.399,13.232,456.77212522871025,1462.8264112537513
Burkina Faso,2000,0,40,-3.433,13.101,453.06354707189655,1448.3451767637646
Burkina Faso,2004,0,36,-0.86,14.229,730.9171112933248,1574.113145035688
Burkina Faso,2004,0,60,0.754,13.225,906.9815498964741,1465.0712361809635
Burkina Faso,2004,0,60,-2.8834,9.8188,512.7858608213328,1085.3807079336912
Burkina Faso,2004,0,64,-2.9489,10.1684,505.597423616405,1124.0319235622917
Burkina Faso,2004,0,58,-3.432,11.76,452.9312692540108,1300.0512975920776
Burkina Faso,2004,0,58,-3.426,11.762,453.5853479941033,1300.2714579263495
Burkina Faso,2004,0,58,0.606,11.031,894.1349070823122,1221.782594757638
Burkina Faso,2004,0,58,0.60610002,11.0313,894.1454519743954,1221.8159593440726
Burkina Faso,2004,0,61,0.322,12.143,861.6241237008221,1344.5734229118293
Burkina Faso,2004,0,66,0.085299999,14.0315,833.2816281909281,1553.3872377738792
Burkina Faso,2004,0,66,0.085,14.031,833.2499172442149,1553.3314449765164
Burkina Faso,2004,0,59,-0.69910002,11.4258,751.054104479297,1264.0600088549104
Burkina Faso,2004,0,61,-2.7356,11.4782,528.8366098959663,1268.8683129152828
Burkina Faso,2004,0,61,-2.736,11.478,528.7930041532773,1268.8461578640743
Burkina Faso,2004,0,61,0.1596,13.1771,842.5433958327802,1458.875347458686
Burkina Faso,2004,0,61,0.16,13.177,842.5869403123208,1458.8648197413122
Burkina Faso,2004,0,61,-0.42680001,12.5269,779.6461495684206,1386.1810162520906
Burkina Faso,2004,0,60,-1.8246,12.2519,627.8411535090221,1354.6867971667984
Burkina Faso,2004,0,59,-1.1668,13.146,698.708459754259,1454.004566456734
Burkina Faso,2004,2,59,-4.4555998,10.39,340.65056193982736,1148.897881778825
Burkina Faso,2004,0,65,0.25060001,13.9349,851.3011679601287,1542.92831165954
Burkina Faso,2004,0,65,0.251,13.935,851.3442857813918,1542.939978818188
Burkina Faso,2004,0,59,-1.623,14.101,648.6508241371218,1559.331707078564
Burkina Faso,2004,0,62,0.047400001,14.0589,829.1449229073071,1556.3681437520286
Burkina Faso,2004,0,66,0.34290001,12.0675,864.0040346993363,1336.2395506824996
Burkina Faso,2004,0,60,-3.1249001,12.7857,486.444126335146,1413.4405562656584
Burkina Faso,2004,0,60,-3.125,12.786,486.4332998176758,1413.4737368985375
Burkina Faso,2004,0,59,-1.634,13.911,647.5844464447648,1538.306402997879
Burkina Faso,2004,0,60,0.492,12.651,879.4132157700304,1401.0761738473404
Burkina Faso,2004,1,60,-3.0301001,11.2049,496.71404122607044,1238.6356432400933
Burkina Faso,2004,0,63,-1.7961,12.997,630.562817716389,1437.112490973413
Burkina Faso,2004,0,63,-1.796,12.997,630.5736641496101,1437.1125422391717
Burkina Faso,2004,0,59,-0.45469999,12.426,776.7195015031033,1374.9838362396151
Burkina Faso,2004,0,62,-2.5114,12.7803,553.0312525740234,1412.8901515212992
Burkina Faso,2004,0,62,-2.511,12.78,553.074731029124,1412.8570570465342
Burkina Faso,2004,0,63,1.7283,11.6793,1015.8602581774348,1295.4078233451883
Burkina Faso,2004,0,64,-2.1910999,13.2326,587.6384432856171,1462.9999275737869
Burkina Faso,2004,0,60,0.99519998,12.7947,933.917647798033,1417.7868617334448
Burkina Faso,2004,0,54,-0.023600001,14.3624,821.0411612608617,1589.8763636278438
Burkina Faso,2004,0,60,-4.5606999,12.032,330.1043809235359,1330.5745810851756
Burkina Faso,2004,0,60,-4.561,12.032,330.0717050241316,1330.5747666920267
Burkina Faso,2004,0,66,-3.5366001,12.3516,441.6622197497067,1365.4918040757743
Burkina Faso,2004,0,34,-2.0023999,13.4236,607.9996002117438,1484.1991062389325
Burkina Faso,2004,0,59,0.035700001,12.3923,830.1191730444422,1371.812097872746
Burkina Faso,2004,8,60,-3.525,10.268,442.5093721821772,1135.0907067196972
Burkina Faso,2004,8,60,-3.5251,10.2682,442.49845742490163,1135.1128385482116
Burkina Faso,2004,0,61,1.8792,12.0763,1031.5858878851514,1339.7346828489724
Burkina Faso,2004,0,39,0.035,14.642,826.9559668412433,1620.9206642701704
Burkina Faso,2004,0,57,-1.7035,13.5991,640.2600660676712,1503.7626551564897
Burkina Faso,2004,1,60,-2.4256001,13.5727,562.1437210914817,1500.5429755884215
Burkina Faso,2004,0,60,-1.834,11.556,627.1417667837441,1277.716941732775
Burkina Faso,2004,0,26,-1.4841,12.3256,664.8363903315148,1363.0238283123983
Burkina Faso,2004,2,59,1.699,11.864,1012.3133891069524,1315.841332733948
Burkina Faso,2004,0,61,1.1788,12.0725,955.1492521922765,1338.0465563924297
Burkina Faso,2004,0,60,-2.006,11.316,608.4761326235408,1251.10471449311
Burkina Faso,2004,0,56,-4.909,10.285,290.9305943085697,1137.5453953308947
Burkina Faso,2004,0,56,-4.928,10.272,288.8403818235478,1136.1197270641185
Burkina Faso,2004,0,61,-0.1741,13.0618,806.4807750500844,1445.6791109919416
Burkina Faso,2004,0,61,-1.1359,12.4376,702.623678777421,1375.653447023481
Burkina Faso,2004,0,56,0.1073,11.5499,838.9625606007476,1278.6249033637848
Burkina Faso,2004,0,60,-0.76810002,12.5158,742.5468402477198,1384.6149854060745
Burkina Faso,2004,0,51,-4.0531998,13.0938,385.8268149997868,1447.7464950530295
Burkina Faso,2004,0,61,-3.2558,11.402,472.09388803768184,1260.4416699385506
Burkina Faso,2004,1,60,0.705,11.249,904.6673127969054,1246.0666473153035
Burkina Faso,2004,0,67,1.6724,11.9075,1009.3261221954017,1320.6172379399059
Burkina Faso,2004,0,60,-4.62,11.49,323.301883062171,1270.6575407838843
Burkina Faso,2004,0,55,0.36849999,12.0492,866.8194478802744,1334.2469545632953
Burkina Faso,2004,0,60,-4.9387002,11.3929,288.4569037179271,1260.1303100274606
Burkina Faso,2004,0,60,-4.939,11.393,288.4242531511542,1260.1415920756124
Burkina Faso,2004,0,62,-1.9727,12.3478,611.6910009747205,1365.2272994471052
Burkina Faso,2004,0,66,-2.952,13.525,505.194027470196,1495.195189729629
Burkina Faso,2004,3,58,-4.2543001,10.6778,362.8185049848888,1180.6322541221607
Burkina Faso,2004,0,60,-5.169,10.65,262.7218005041012,1178.1105240519123
Burkina Faso,2004,0,60,-4.622,11.116,322.8540802943206,1229.2891756047413
Burkina Faso,2004,0,60,-4.6223998,11.1159,322.8103450581247,1229.2783528086832
Burkina Faso,2004,0,62,-0.2324,11.4844,801.9477220114227,1270.9934342236968
Burkina Faso,2004,0,55,1.3848,11.9405,977.8593122329074,1323.7628375148684
Burkina Faso,2004,0,61,-2.1684999,14.0957,589.7598552998397,1558.4689245403933
Burkina Faso,2004,0,60,-2.3353,11.3336,572.533018066011,1252.9488354065184
Burkina Faso,2004,0,59,-0.176,14.967,803.7549154232876,1656.610481442883
Burkina Faso,2004,0,60,-4.552,11.189,330.5431926184151,1237.322814429344
Burkina Faso,2004,0,60,-0.91360003,14.6537,724.7040909518253,1621.0595765833257
Burkina Faso,2004,0,60,-2.3297,11.9549,572.9818880534492,1321.6550070504652
Burkina Faso,2004,0,60,-1.9201,11.5852,617.7400594634314,1280.9093843007524
Burkina Faso,2004,0,54,-2.519,11.494,552.4574225124303,1270.6460201222285
Burkina Faso,2004,0,66,0.057599999,11.8958,833.1205256035852,1316.8649465943092
Burkina Faso,2004,0,60,-4.4449,11.0239,342.1506891688836,1219.0027198100006
Burundi,1982,6,26,30.057,-2.561,172.69833443979337,9716.55480589195
Burundi,1982,11,86,30.049,-2.517,171.79671572734637,9721.422651167126
Burundi,1982,17,95,30.189,-2.5,187.37599466625207,9723.338409329284
Burundi,1982,9,97,30.016,-2.366,168.08610705025623,9738.127360329578
Burundi,1982,0,65,29.981,-2.517,164.22696910606518,9721.405316114204
Burundi,1982,3,31,30.333,-2.592,203.42387230013648,9713.191831707056
Burundi,1982,4,69,30.138,-2.527,181.70591277538975,9720.338034129465
Burundi,1982,4,90,30.039,-2.437,170.66375283503322,9730.274552859779
Burundi,2007,4,60,29.997,-3.155,166.1914240417208,9650.792374939007
Burundi,2007,0,60,29.2787,-2.84253,86.12696710020502,9685.145206630668
Burundi,2007,0,60,30.3589,-2.89833,206.38095021416677,9679.302343119703
Burundi,2007,0,60,29.7467,-3.53128,138.4777781425623,9609.04980259561
Burundi,2007,3,60,29.48096,-3.85986,109.05597610089818,9572.554071242019
Burundi,2007,3,60,29.481001,-3.8598599,109.0605366274342,9572.554101196112
Burundi,2007,2,60,29.716,-4.41,135.44908739013843,9511.74884061396
Burundi,2007,0,60,30.351601,-2.5336399,205.48047007094843,9719.6537672473
Burundi,2007,1,60,29.667601,-3.74238,129.76445427542407,9585.645314612382
Burundi,2007,1,60,30.096,-2.585,177.04546682092518,9713.908517091415
Burundi,2007,0,60,30.029,-2.949,169.68869651540456,9673.603115470083
Burundi,2007,0,60,29.709,-3.1579299,134.1451182258521,9650.371010298799
Burundi,2007,3,60,30.0172,-4.1723299,168.81378412071808,9538.196361914683
Burundi,2007,0,60,29.6702,-2.8385601,129.71933975064695,9685.717951184131
Burundi,2007,2,60,30.280899,-3.6178,197.9178101854176,9599.666504001652
Burundi,2007,0,60,30.7673,-3.17063,251.87131401695208,9649.279030303314
Burundi,2007,8,60,29.0767,-2.77653,63.6021633906496,9692.382983709042
Burundi,2007,0,60,29.4095,-3.41623,100.91129542731558,9621.653566495565
Burundi,2007,0,60,29.94705,-2.79925,160.52476249150695,9690.15428542789
Burundi,2014,33,50,29.356,-3.338,94.92422835043999,9630.295715209882
Burundi,2014,13,50,29.333,-2.883,92.18874900585774,9680.682113971647
Burundi,2014,15,50,29.504,-4.079,111.72139667449926,9548.296896434593
Burundi,2014,48,50,29.623,-4.221,125.02065687132696,9532.630127975584
Burundi,2014,42,50,29.627,-3.167,125.0221617092155,9649.337449539738
Burundi,2014,15,50,29.612,-3.088,123.32440884668509,9658.07943580664
Burundi,2014,12,50,29.501,-4.064,111.38058080662205,9549.95656666158
Burundi,2014,0,50,29.808,-3.0943,145.14093853109713,9657.449546974727
Burundi,2014,0,50,30.6339,-3.0634,237.0111979238834,9661.10869688526
Burundi,2014,1,50,29.706,-3.957,134.12719982892955,9561.899253260837
Burundi,2014,26,50,29.459,-3.157,106.31849326216935,9650.382488689029
Burundi,2014,39,50,29.345,-3.332,93.69731413137971,9630.955722183295
Burundi,2014,34,50,29.358,-3.369,95.15963734150183,9626.86305826398
Burundi,2014,0,50,29.5733,-2.9652,118.97366543420294,9671.663427693924
Burundi,2014,0,50,29.5145,-3.4234,112.59969171834324,9620.902623691278
Burundi,2014,17,50,29.377,-3.342,97.26339725594566,9629.861337808585
Burundi,2014,2,50,29.3769066,-3.3422586,97.25310668452398,9629.832658148978
Burundi,2014,0,50,29.865,-3.841,151.75793918393367,9574.809019630624
Burundi,2014,15,50,29.416,-3.027,101.4829842181849,9664.763584694352
Burundi,2014,0,50,29.8279,-3.8073,147.6188265932622,9578.524526246412
Burundi,2014,43,50,29.359,-3.374,95.2730184322191,9626.309687599452
Burundi,2014,0,50,29.8497,-3.5867,149.9563152594532,9602.954207093733
Burundi,2014,0,50,30.279,-3.419,197.64251578665002,9621.664857390957
Burundi,2014,19,50,29.813,-4.11,146.09073795535363,9545.007688267784
Burundi,2014,0,50,30.3211533,-3.7509575,202.43749978776776,9584.945225170371
Burundi,2014,5,50,29.661,-4.127,129.20073680864763,9543.056348079599
Burundi,2014,31,50,29.392,-3.354,98.93791899638809,9628.538448176514
Burundi,2014,0,50,29.2,-2.967,77.40783330123593,9671.328241850539
Burundi,2014,0,50,30.221,-2.852,191.02595660019125,9684.392647507148
Burundi,2014,0,50,29.793,-4.35,143.97728962684184,9518.428692158821
Burundi,2014,37,50,29.483,-4.042,109.3683125709229,9552.384226269653
Burundi,2014,0,50,29.486,-3.558,109.48379762863229,9605.985137536587
Burundi,2014,0,50,30.238,-3.773,193.20163109130243,9582.477199024188
Burundi,2014,27,50,29.88,-4.123,153.54398359194107,9543.598007066614
Burundi,2014,0,50,29.763,-4.094,140.5253358428527,9546.756719675277
Burundi,2014,16,50,29.905,-3.683,156.14351293276164,9592.315198068492
Burundi,2014,0,50,29.8428,-3.3707,149.10881866105973,9626.863203475152
Burundi,2014,0,50,30.068,-3.7458,174.29221663292998,9585.42583128847
Burundi,2014,0,50,30.136,-2.976,181.60263729260117,9670.64620481614
Burundi,2014,0,50,29.346,-3.617,93.93080140468659,9599.389781152171
Burundi,2014,0,50,29.3942,-3.5302,99.25662801012326,9609.024640164425
Burundi,2014,0,50,29.8235,-3.9825,147.2026582949203,9559.12723935455
Burundi,2014,36,50,29.371,-3.368,96.60622706829552,9626.979217169179
Burundi,2014,20,50,29.36,-3.539,95.45442060483299,9608.03513538624
Burundi,2014,0,50,30.3167,-2.6033,201.61260769352515,9711.937608954633
Burundi,2014,8,50,29.64638889,-4.299444444,127.6585179751832,9523.955623992877
Burundi,2014,21,50,29.664,-2.895,129.04732464812957,9679.466891689657
Burundi,2014,2,50,29.3766,-3.8445,97.43975792470388,9574.206509034324
Burundi,2014,4,50,29.3863122,-3.3455361,98.30137020053749,9629.473521723288
Burundi,2014,0,50,29.494,-3.044,110.1731463327951,9662.909403598798
Burundi,2014,24,50,29.71,-2.945,134.18426708973578,9673.946079256733
Burundi,2014,0,50,29.73793,-3.1775199,137.37154459145498,9648.212298010785
Burundi,2014,21,50,29.495,-4.087,110.72444485366816,9547.406604736789
Burundi,2014,0,50,29.6321188,-2.9297132,125.50965354911698,9675.612793201157
Burundi,2014,12,50,29.764,-4.23,140.69829103995994,9531.700371785184
Burundi,2014,26,50,29.947,-4.118,160.98888256826618,9544.180340212832
Burundi,2014,42,50,29.625,-4.267,125.26522103242402,9527.537635483637
Burundi,2014,3,50,29.354,-3.152,94.62729445137096,9650.895848051927
Burundi,2014,0,50,30.1602,-2.4725,184.16384843992495,9726.374890562123
Burundi,2014,13,50,29.6725,-4.2695,130.54641600758518,9527.283835375632
Burundi,2014,0,50,29.717,-2.933,134.95954572693148,9675.276957221497
Burundi,2014,4,50,29.297,-2.959,88.207347973997,9672.251022525246
Burundi,2014,32,50,29.615,-4.347,124.19296006543458,9518.674462562789
Burundi,2014,0,50,30.2941,-2.8373,199.1556654604181,9686.038681964086
Burundi,2014,41,50,29.53,-4.144,114.64388222916703,9541.111441199984
Burundi,2014,3,50,29.3767699,-3.3334796,97.23430580899014,9630.804921598798
Burundi,2014,35,50,29.377,-3.333,97.25972277334338,9630.858134065684
Burundi,2014,0,50,29.4716,-3.5377,107.87290602169652,9608.227122117769
Burundi,2014,5,50,29.494,-3.046,110.17386717480585,9662.687922279365
Burundi,2014,35,50,29.177,-2.801,74.78441371133108,9689.708850150198
Burundi,2014,24,50,29.352,-3.596,94.58915516286012,9601.718399213265
Burundi,2014,0,50,30.0876,-3.677,176.44632956434904,9593.047704279667
Burundi,2014,0,50,29.3675,-3.6227,96.32583882385958,9598.768078656507
Burundi,2014,0,50,29.356,-3.385,94.94366793473694,9625.090100981037
Burundi,2014,4,50,30.431,-3.267,214.50040760328372,9638.52946541636
Burundi,2014,18,50,29.419,-3.26,101.90555846120108,9638.959992078731
Burundi,2014,0,50,29.518,-2.891,112.79160233168864,9679.860938806147
Burundi,2014,0,50,30.117,-3.398,179.61934737083712,9623.936423874386
Burundi,2014,0,50,29.451,-3.029,105.38049153249665,9664.55491901213
Burundi,2014,26,50,29.129,-2.716,69.40681643200776,9699.108080282742
Burundi,2014,0,50,30.1460157,-2.5051722,182.59282393125753,9722.75567723136
Burundi,2014,0,50,29.492,-3.031,109.9458142875398,9664.348310500529
Burundi,2014,21,50,29.506,-3.498,111.68422662664507,9612.637989026305
Burundi,2014,0,50,30.41,-2.664,212.00889955860208,9705.243131552432
Burundi,2014,0,50,29.9093794,-3.4073509,156.5286621327491,9622.829904751252
Burundi,2014,0,50,29.3513824,-3.4120317,94.44101290083479,9622.094180009817
Burundi,2014,10,50,29.777,-4.274,142.16357489588677,9526.835123579493
Burundi,2014,10,50,29.525,-3.83,113.94111843904113,9575.880865196654
Burundi,2014,1,50,29.317,-3.725,90.75291118902457,9587.414322785098
Burundi,2014,25,50,29.509,-3.328,111.94968040327007,9631.46492835441
Burundi,2014,29,50,29.355,-3.406,94.84113672662212,9622.763766068712
Burundi,2014,31,50,29.805,-4.135,145.212545202101,9542.236453990838
Burundi,2014,1,50,29.377,-3.393,97.28440628107695,9624.21282360906
Burundi,2014,2,50,29.597,-3.975,122.01451106857503,9559.85717242532
Burundi,2014,0,50,29.967,-3.55,162.9890447031891,9607.060584643777
Burundi,2014,0,50,30.067,-3.133,173.9725556960641,9653.249525079254
Burundi,2014,0,50,29.683,-3.768,131.48799303311634,9582.815164089743
Burundi,2014,0,50,29.5176,-3.5791,113.00874947992864,9603.661892391245
Burundi,2014,0,50,29.639,-4.101,126.74269945942378,9545.924907643726
Burundi,2014,0,50,30.04374,-3.77378,171.60534821441357,9582.319890569148
Burundi,2014,0,50,29.3677213,-3.376504,96.24480063835806,9626.035984953483
Burundi,2014,0,50,29.744,-4.288,138.5023924247534,9525.269653734276
Burundi,2014,15,50,29.902,-4.128,155.99148056242393,9543.054071882681
Burundi,2014,0,50,30.4910928,-3.2182245,221.16962342595602,9643.94285859873
Burundi,2014,24,50,29.364,-3.136,95.73444431530946,9652.671847240052
Burundi,2014,10,50,29.338,-2.95,92.76973078579526,9673.26302692321
Burundi,2014,26,50,29.444,-3.322,104.7128538707039,9632.103550162772
Burundi,2014,32,50,29.497,-3.284,110.59692940890946,9636.33277908047
Burundi,2014,8,50,29.374,-1.608,96.40392425430456,9821.908485144386
Burundi,2014,0,50,29.5171845,-3.8906651,113.099307425156,9569.159335358127
Burundi,2014,18,50,29.53,-4.047,114.59736307639238,9551.853028594423
Burundi,2014,0,50,30.09676,-3.02906,177.2521212614196,9664.76235425973
Burundi,2014,1,50,30.0544625,-4.1173608,172.93214305366652,9544.296026462029
Burundi,2014,13,50,29.109,-2.754,67.19234314459399,9694.890954540186
Burundi,2014,37,50,29.48,-3.949,108.9905411832895,9562.681946807925
Burundi,2014,34,50,29.581,-2.867,119.79782428091433,9682.539796257708
Burundi,2014,0,50,29.6887,-4.1662,132.2984376832695,9538.729000833075
Burundi,2014,0,50,29.509,-3.22,111.90801067251293,9643.424761118014
Burundi,2014,24,50,29.516,-3.791,112.92254962351674,9580.195627001434
Burundi,2014,0,50,29.8325852,-3.0279801,147.8552131712612,9664.799530015594
Burundi,2014,1,50,29.3063,-3.0201,89.26578080498508,9665.486831843584
Burundi,2014,0,50,30.617,-3.133,235.14902342266856,9653.404750489655
Burundi,2014,24,50,29.8818,-3.45176,153.47667458763405,9617.904023724674
Burundi,2014,12,50,29.804,-4.156,145.1107703600562,9539.911151456388
Burundi,2014,0,50,30.309,-3.306,200.9441095131113,9634.178373748058
Burundi,2014,0,50,30.23444675,-3.616279083,192.7526498515291,9599.81920329779
Burundi,2014,16,50,29.725,-4.188,136.34381412432973,9536.33226019542
Burundi,2014,0,50,29.6290353,-3.2679435,125.28563995911124,9638.161197645306
Burundi,2014,0,50,30.325,-3.5303,202.7926568536326,9609.363373964681
Burundi,2014,0,50,30.5327,-3.2948,225.8173117393736,9635.48212207209
Burundi,2014,0,50,29.9,-3.333,155.45907676593285,9631.056885944276
Burundi,2014,21,50,29.3264765,-3.1817359,91.57464927442447,9647.591488307056
Burundi,2014,0,50,30.34222222,-2.921388889,204.5315151427287,9676.746486758735
Burundi,2014,0,50,29.5528,-3.7267,116.98791964791262,9587.332265116678
Burundi,2014,9,50,29.461,-3.068,106.50803431301703,9660.23952347887
Burundi,2014,0,50,29.9334776,-3.4279647,159.2166343694948,9620.556682374512
Burundi,2014,0,50,29.652,-3.373,127.8807161503596,9626.537605889916
Burundi,2014,30,50,29.365,-3.342,95.92767532210075,9629.856399127739
Burundi,2014,0,50,29.3915246,-3.380529,98.89588754314678,9625.600075839964
Burundi,2014,5,50,29.834,-3.837,148.30927419688763,9575.239124063635
Burundi,2014,8,50,29.681,-4.095,131.40951168208343,9546.608721684961
Burundi,2014,0,50,29.9786581,-3.2138714,164.16978767567804,9644.270141775758
Burundi,2014,24,50,29.356,-3.587,95.03030752899043,9602.717000905388
Burundi,2014,2,50,29.7409,-4.3168,138.1714666497032,9522.079608867603
Burundi,2014,36,50,29.109,-2.782,67.20253252614685,9691.78887569611
Burundi,2014,0,50,30.115,-3.967,179.60073898388558,9560.9618643117
Burundi,2014,29,50,29.569,-4.293,119.05293436297862,9524.631013239308
Burundi,2014,28,50,29.437,-3.905,104.18711419733584,9567.534506111768
Burundi,2014,0,50,30.7809066,-3.0624478,253.3590172230211,9661.249002621298
Burundi,2014,1,50,29.3458,-3.183,93.72647443793073,9647.459124348969
Burundi,2014,29,50,29.37,-3.024,96.36015993507928,9665.078801958913
Burundi,2014,0,50,30.1397522,-3.3519101,182.13484948823327,9629.044796632674
Burundi,2014,0,50,30.4131,-2.5082,212.3186918106837,9722.482403606324
Burundi,2014,35,50,29.906,-3.438,156.16368131105665,9619.435986689614
Burundi,2014,21,50,29.499,-4.032,111.14286813188623,9553.49933279262
Burundi,2014,0,50,29.5726,-3.4279,119.06684676705662,9620.427649091696
Burundi,2014,0,50,30.35362,-3.44427,205.94800670688065,9618.891877999438
Burundi,2014,21,50,29.379,-3.374,97.499153536428,9626.31800179538
Burundi,2014,1,50,29.528,-4.162,114.43026235742343,9539.11717618812
Burundi,2014,0,50,30.6390558,-3.007784,237.57114967616596,9667.26260223378
Burundi,2014,2,50,29.3979,-3.894,99.8326038493545,9568.734248631794
Burundi,2014,0,50,29.5293,-2.8604,114.03942795734696,9683.253323954897
Burundi,2014,0,50,29.999,-3.57,166.55519091225537,9604.85848017227
Burundi,2014,20,50,29.826,-4.187,147.5700317109473,9536.4891561681
Burundi,2014,0,50,29.7223547,-3.1040813,135.61271446870424,9656.33753485072
Burundi,2014,13,50,29.441,-3.187,104.3261504715474,9647.053227794002
Burundi,2014,0,50,29.6708,-3.9627,130.2156140858981,9561.252510413122
Burundi,2014,2,50,29.3722343,-3.3540881,96.73788595472003,9628.520551989808
Burundi,2014,0,50,29.5844311,-2.978015,120.21723286655242,9670.24825513844
Burundi,2014,19,50,29.846,-4.319,149.85272245459004,9521.885317700822
